,game_id,team,set_nr,action,player_nr,player_name,position,point,errors,attempts,total,efficiency
42571,18902,Poland,2,attack,24,Szymura ,L,0,0,0,0,
42572,18902,Poland,2,attack,72,Poręba ,MB,0,0,0,0,
42573,18902,Poland,2,attack,96,Firlej ,S,0,0,1,1,0.00
42575,18902,Poland,3,attack,11,Śliwka ,OH,6,1,3,10,50.00
42576,18902,Poland,3,attack,5,Kaczmarek ,O,3,0,2,5,60.00
42577,18902,Poland,3,attack,6,Kurek (C),O,1,0,1,2,50.00
42578,18902,Poland,3,attack,15,Kochanowski ,MB,1,0,0,1,100.00
42579,18902,Poland,3,attack,99,Huber ,MB,1,1,0,2,0.00
42580,18902,Poland,3,attack,3,Popiwczak ,L,0,0,0,0,
42581,18902,Poland,3,attack,7,Kłos ,MB,0,0,1,1,0.00
42582,18902,Poland,3,attack,10,Bednorz ,OH,0,0,0,0,
42583,18902,Poland,3,attack,16,Semeniuk ,OH,0,0,0,0,
42584,18902,Poland,3,attack,19,Janusz ,S,0,0,0,0,
42585,18902,Poland,3,attack,21,Fornal ,OH,0,1,0,1,-100.00
42586,18902,Poland,3,attack,24,Szymura ,L,0,0,0,0,
42587,18902,Poland,3,attack,72,Poręba ,MB,0,1,0,1,-100.00
42588,18902,Poland,3,attack,96,Firlej ,S,0,0,0,0,
42590,18903,Cuba,1,attack,4,Sánchez B. ,O,3,2,3,8,12.50
42591,18903,Cuba,1,attack,5,Concepcion ,MB,3,1,0,4,50.00
42592,18903,Cuba,1,attack,23,Yant ,OH,3,1,1,5,40.00
42593,18903,Cuba,1,attack,1,Masso ,O,2,0,2,4,50.00
42594,18903,Cuba,1,attack,18,Lopez (C),OH,2,3,3,8,-12.50
42595,18903,Cuba,1,attack,2,Mergarejo ,OH,0,0,0,0,
42596,18903,Cuba,1,attack,6,Thondike ,S,0,0,1,1,0.00
42597,18903,Cuba,1,attack,7,Garcia ,L,0,0,0,0,
42598,18903,Cuba,1,attack,11,Taboada ,S,0,0,0,0,
42599,18903,Cuba,1,attack,13,Simón ,MB,0,0,0,0,
42600,18903,Cuba,1,attack,17,Alonso ,MB,0,0,0,0,
42601,18903,Cuba,1,attack,24,Gorguet ,L,0,0,0,0,
42603,18903,Cuba,2,attack,23,Yant ,OH,3,0,1,4,75.00
42604,18903,Cuba,2,attack,1,Masso ,O,2,1,1,4,25.00
42605,18903,Cuba,2,attack,4,Sánchez B. ,O,2,0,3,5,40.00
42606,18903,Cuba,2,attack,5,Concepcion ,MB,2,0,0,2,100.00
42607,18903,Cuba,2,attack,2,Mergarejo ,OH,1,0,2,3,33.33
42608,18903,Cuba,2,attack,6,Thondike ,S,1,0,2,3,33.33
42609,18903,Cuba,2,attack,18,Lopez (C),OH,1,3,1,5,-40.00
42610,18903,Cuba,2,attack,7,Garcia ,L,0,0,0,0,
42611,18903,Cuba,2,attack,11,Taboada ,S,0,0,0,0,
42612,18903,Cuba,2,attack,13,Simón ,MB,0,0,0,0,
42613,18903,Cuba,2,attack,17,Alonso ,MB,0,0,0,0,
42614,18903,Cuba,2,attack,24,Gorguet ,L,0,0,0,0,
42616,18903,Cuba,3,attack,4,Sánchez B. ,O,3,2,4,9,11.11
42617,18903,Cuba,3,attack,1,Masso ,O,2,0,0,2,100.00
42618,18903,Cuba,3,attack,2,Mergarejo ,OH,2,1,0,3,33.33
42619,18903,Cuba,3,attack,5,Concepcion ,MB,1,0,1,2,50.00
42620,18903,Cuba,3,attack,23,Yant ,OH,1,2,2,5,-20.00
42621,18903,Cuba,3,attack,6,Thondike ,S,0,0,0,0,
42622,18903,Cuba,3,attack,7,Garcia ,L,0,0,0,0,
42623,18903,Cuba,3,attack,11,Taboada ,S,0,0,0,0,
42624,18903,Cuba,3,attack,13,Simón ,MB,0,0,0,0,
42625,18903,Cuba,3,attack,17,Alonso ,MB,0,0,0,0,
42626,18903,Cuba,3,attack,18,Lopez (C),OH,0,0,0,0,
42627,18903,Cuba,3,attack,24,Gorguet ,L,0,0,0,0,
42629,18903,Cuba,4,attack,23,Yant ,OH,5,1,0,6,66.67
42630,18903,Cuba,4,attack,18,Lopez (C),OH,2,0,0,2,100.00
42631,18903,Cuba,4,attack,1,Masso ,O,1,0,1,2,50.00
42632,18903,Cuba,4,attack,2,Mergarejo ,OH,1,1,2,4,0.00
42633,18903,Cuba,4,attack,4,Sánchez B. ,O,1,1,0,2,0.00
42634,18903,Cuba,4,attack,5,Concepcion ,MB,1,1,1,3,0.00
42635,18903,Cuba,4,attack,6,Thondike ,S,0,0,2,2,0.00
42636,18903,Cuba,4,attack,7,Garcia ,L,0,0,0,0,
42637,18903,Cuba,4,attack,11,Taboada ,S,0,0,0,0,
42638,18903,Cuba,4,attack,13,Simón ,MB,0,0,0,0,
42639,18903,Cuba,4,attack,17,Alonso ,MB,0,0,0,0,
42640,18903,Cuba,4,attack,24,Gorguet ,L,0,0,0,0,
42642,18903,Italy,1,attack,17,Anzani ,MB,3,0,0,3,100.00
42643,18903,Italy,1,attack,5,Michieletto ,OH,2,2,3,7,0.00
42644,18903,Italy,1,attack,16,Romanò ,O,2,0,3,5,40.00
42645,18903,Italy,1,attack,14,Galassi ,MB,1,0,0,1,100.00
42646,18903,Italy,1,attack,15,Lavia ,OH,1,0,3,4,25.00
42647,18903,Italy,1,attack,3,Recine ,OH,0,0,0,0,
42648,18903,Italy,1,attack,6,Giannelli (C),S,0,0,0,0,
42649,18903,Italy,1,attack,7,Balaso ,L,0,0,0,0,
42650,18903,Italy,1,attack,8,Sbertoli ,S,0,0,0,0,
42651,18903,Italy,1,attack,11,Sanguinetti ,MB,0,0,0,0,
42652,18903,Italy,1,attack,19,Russo ,MB,0,0,0,0,
42653,18903,Italy,1,attack,23,Bovolenta ,O,0,0,0,0,
42654,18903,Italy,1,attack,28,Laurenzano ,L,0,0,0,0,
42655,18903,Italy,1,attack,31,Porro L. ,OH,0,0,0,0,
42657,18903,Italy,2,attack,15,Lavia ,OH,4,1,2,7,42.86
42658,18903,Italy,2,attack,16,Romanò ,O,3,2,5,10,10.00
42659,18903,Italy,2,attack,17,Anzani ,MB,2,0,1,3,66.67
42660,18903,Italy,2,attack,5,Michieletto ,OH,1,1,2,4,0.00
42661,18903,Italy,2,attack,6,Giannelli (C),S,1,0,0,1,100.00
42662,18903,Italy,2,attack,14,Galassi ,MB,1,1,0,2,0.00
42663,18903,Italy,2,attack,3,Recine ,OH,0,0,0,0,
42664,18903,Italy,2,attack,7,Balaso ,L,0,0,0,0,
42665,18903,Italy,2,attack,8,Sbertoli ,S,0,0,0,0,
42666,18903,Italy,2,attack,11,Sanguinetti ,MB,0,0,0,0,
42667,18903,Italy,2,attack,19,Russo ,MB,0,0,0,0,
42668,18903,Italy,2,attack,23,Bovolenta ,O,0,0,0,0,
42669,18903,Italy,2,attack,28,Laurenzano ,L,0,0,0,0,
42670,18903,Italy,2,attack,31,Porro L. ,OH,0,0,0,0,
42672,18903,Italy,3,attack,15,Lavia ,OH,4,0,1,5,80.00
42673,18903,Italy,3,attack,5,Michieletto ,OH,2,1,2,5,20.00
42674,18903,Italy,3,attack,14,Galassi ,MB,2,0,1,3,66.67
42675,18903,Italy,3,attack,16,Romanò ,O,2,0,2,4,50.00
42676,18903,Italy,3,attack,17,Anzani ,MB,2,0,1,3,66.67
42677,18903,Italy,3,attack,3,Recine ,OH,0,0,0,0,
42678,18903,Italy,3,attack,6,Giannelli (C),S,0,0,0,0,
42679,18903,Italy,3,attack,7,Balaso ,L,0,0,0,0,
42680,18903,Italy,3,attack,8,Sbertoli ,S,0,0,0,0,
42681,18903,Italy,3,attack,11,Sanguinetti ,MB,0,0,0,0,
42682,18903,Italy,3,attack,19,Russo ,MB,0,0,0,0,
42683,18903,Italy,3,attack,23,Bovolenta ,O,0,0,0,0,
42684,18903,Italy,3,attack,28,Laurenzano ,L,0,0,0,0,
42685,18903,Italy,3,attack,31,Porro L. ,OH,0,0,0,0,
42687,18903,Italy,4,attack,16,Romanò ,O,4,0,0,4,100.00
42688,18903,Italy,4,attack,5,Michieletto ,OH,3,0,3,6,50.00
42689,18903,Italy,4,attack,15,Lavia ,OH,3,1,1,5,40.00
42690,18903,Italy,4,attack,14,Galassi ,MB,2,0,0,2,100.00
42691,18903,Italy,4,attack,17,Anzani ,MB,2,0,1,3,66.67
42692,18903,Italy,4,attack,6,Giannelli (C),S,1,0,1,2,50.00
42693,18903,Italy,4,attack,3,Recine ,OH,0,0,0,0,
42694,18903,Italy,4,attack,7,Balaso ,L,0,0,0,0,
42695,18903,Italy,4,attack,8,Sbertoli ,S,0,0,0,0,
42696,18903,Italy,4,attack,11,Sanguinetti ,MB,0,0,0,0,
42697,18903,Italy,4,attack,19,Russo ,MB,0,0,0,0,
42698,18903,Italy,4,attack,23,Bovolenta ,O,0,0,0,0,
42699,18903,Italy,4,attack,28,Laurenzano ,L,0,0,0,0,
42700,18903,Italy,4,attack,31,Porro L. ,OH,0,0,0,0,
42702,18904,France,1,attack,4,Patry ,O,6,1,1,8,62.50
42703,18904,France,1,attack,31,Seddik ,MB,3,0,1,4,75.00
42704,18904,France,1,attack,19,Louati ,OH,2,2,0,4,0.00
42705,18904,France,1,attack,17,Clevenot ,OH,1,1,4,6,0.00
42706,18904,France,1,attack,2,Grebennikov ,L,0,0,0,0,
42707,18904,France,1,attack,6,Toniutti (C),S,0,0,0,0,
42708,18904,France,1,attack,7,Tillie ,OH,0,0,0,0,
42709,18904,France,1,attack,11,Brizard ,S,0,0,0,0,
42710,18904,France,1,attack,14,Le Goff ,MB,0,0,2,2,0.00
42711,18904,France,1,attack,16,Bultor ,MB,0,0,0,0,
42712,18904,France,1,attack,20,Diez ,L,0,0,0,0,
42713,18904,France,1,attack,21,Faure ,O,0,0,0,0,
42714,18904,France,1,attack,23,Carle ,OH,0,0,0,0,
42715,18904,France,1,attack,25,Jouffroy ,MB,0,0,0,0,
42717,18904,France,2,attack,17,Clevenot ,OH,3,0,1,4,75.00
42718,18904,France,2,attack,4,Patry ,O,2,3,0,5,-20.00
42719,18904,France,2,attack,31,Seddik ,MB,2,0,0,2,100.00
42720,18904,France,2,attack,7,Tillie ,OH,1,0,0,1,100.00
42721,18904,France,2,attack,14,Le Goff ,MB,1,1,0,2,0.00
42722,18904,France,2,attack,19,Louati ,OH,1,1,3,5,0.00
42723,18904,France,2,attack,2,Grebennikov ,L,0,0,0,0,
42724,18904,France,2,attack,6,Toniutti (C),S,0,0,1,1,0.00
42725,18904,France,2,attack,11,Brizard ,S,0,0,0,0,
42726,18904,France,2,attack,16,Bultor ,MB,0,0,0,0,
42727,18904,France,2,attack,20,Diez ,L,0,0,0,0,
42728,18904,France,2,attack,21,Faure ,O,0,0,0,0,
42729,18904,France,2,attack,23,Carle ,OH,0,0,0,0,
42730,18904,France,2,attack,25,Jouffroy ,MB,0,0,0,0,
42732,18904,France,3,attack,17,Clevenot ,OH,5,0,6,11,45.45
42733,18904,France,3,attack,19,Louati ,OH,4,0,0,4,100.00
42734,18904,France,3,attack,4,Patry ,O,3,1,3,7,28.57
42735,18904,France,3,attack,31,Seddik ,MB,2,0,1,3,66.67
42736,18904,France,3,attack,14,Le Goff ,MB,1,0,0,1,100.00
42737,18904,France,3,attack,2,Grebennikov ,L,0,0,0,0,
42738,18904,France,3,attack,6,Toniutti (C),S,0,0,1,1,0.00
42739,18904,France,3,attack,7,Tillie ,OH,0,0,0,0,
42740,18904,France,3,attack,11,Brizard ,S,0,0,0,0,
42741,18904,France,3,attack,16,Bultor ,MB,0,0,0,0,
42742,18904,France,3,attack,20,Diez ,L,0,0,0,0,
42743,18904,France,3,attack,21,Faure ,O,0,0,0,0,
42744,18904,France,3,attack,23,Carle ,OH,0,0,0,0,
42745,18904,France,3,attack,25,Jouffroy ,MB,0,0,0,0,
42747,18904,France,4,attack,17,Clevenot ,OH,5,1,2,8,50.00
42748,18904,France,4,attack,4,Patry ,O,4,0,3,7,57.14
42749,18904,France,4,attack,19,Louati ,OH,3,2,1,6,16.67
42750,18904,France,4,attack,14,Le Goff ,MB,1,0,2,3,33.33
42751,18904,France,4,attack,21,Faure ,O,1,0,1,2,50.00
42752,18904,France,4,attack,2,Grebennikov ,L,0,0,0,0,
42753,18904,France,4,attack,6,Toniutti (C),S,0,0,0,0,
42754,18904,France,4,attack,7,Tillie ,OH,0,0,0,0,
42755,18904,France,4,attack,11,Brizard ,S,0,0,0,0,
42756,18904,France,4,attack,16,Bultor ,MB,0,0,1,1,0.00
42757,18904,France,4,attack,20,Diez ,L,0,0,0,0,
42758,18904,France,4,attack,23,Carle ,OH,0,0,0,0,
42759,18904,France,4,attack,25,Jouffroy ,MB,0,0,0,0,
42760,18904,France,4,attack,31,Seddik ,MB,0,0,0,0,
42762,18904,Netherlands,1,attack,3,Van Garderen ,OH,4,1,1,6,50.00
42763,18904,Netherlands,1,attack,17,Parkinson ,MB,4,0,0,4,100.00
42764,18904,Netherlands,1,attack,8,Plak ,MB,2,1,2,5,20.00
42765,18904,Netherlands,1,attack,14,Nimir (C),O,2,4,2,8,-25.00
42766,18904,Netherlands,1,attack,10,Koops ,OH,1,1,3,5,0.00
42767,18904,Netherlands,1,attack,2,Keemink ,S,0,0,0,0,
42768,18904,Netherlands,1,attack,5,Van Der Ent ,MB,0,0,0,0,
42769,18904,Netherlands,1,attack,6,Meijs ,O,0,0,0,0,
42770,18904,Netherlands,1,attack,7,Jorna ,L,0,0,1,1,0.00
42771,18904,Netherlands,1,attack,11,Klok ,L,0,0,0,0,
42772,18904,Netherlands,1,attack,16,Ter Maat ,O,0,1,1,2,-50.00
42773,18904,Netherlands,1,attack,18,Andringa ,L,0,0,0,0,
42774,18904,Netherlands,1,attack,22,Wiltenburg ,MB,0,0,0,0,
42775,18904,Netherlands,1,attack,24,Ahyi ,O,0,0,0,0,
42777,18904,Netherlands,2,attack,3,Van Garderen ,OH,6,0,0,6,100.00
42778,18904,Netherlands,2,attack,8,Plak ,MB,2,0,0,2,100.00
42779,18904,Netherlands,2,attack,14,Nimir (C),O,2,1,1,4,25.00
42780,18904,Netherlands,2,attack,16,Ter Maat ,O,2,0,0,2,100.00
42781,18904,Netherlands,2,attack,17,Parkinson ,MB,2,0,1,3,66.67
42782,18904,Netherlands,2,attack,2,Keemink ,S,0,0,0,0,
42783,18904,Netherlands,2,attack,5,Van Der Ent ,MB,0,0,0,0,
42784,18904,Netherlands,2,attack,6,Meijs ,O,0,0,0,0,
42785,18904,Netherlands,2,attack,7,Jorna ,L,0,1,1,2,-50.00
42786,18904,Netherlands,2,attack,10,Koops ,OH,0,0,0,0,
42787,18904,Netherlands,2,attack,11,Klok ,L,0,0,0,0,
42788,18904,Netherlands,2,attack,18,Andringa ,L,0,0,0,0,
42789,18904,Netherlands,2,attack,22,Wiltenburg ,MB,0,0,0,0,
42790,18904,Netherlands,2,attack,24,Ahyi ,O,0,0,0,0,
42792,18904,Netherlands,3,attack,16,Ter Maat ,O,5,3,3,11,18.18
42793,18904,Netherlands,3,attack,3,Van Garderen ,OH,4,3,3,10,10.00
42794,18904,Netherlands,3,attack,7,Jorna ,L,3,0,1,4,75.00
42795,18904,Netherlands,3,attack,17,Parkinson ,MB,3,1,3,7,28.57
42796,18904,Netherlands,3,attack,2,Keemink ,S,0,0,0,0,
42797,18904,Netherlands,3,attack,5,Van Der Ent ,MB,0,0,0,0,
42798,18904,Netherlands,3,attack,6,Meijs ,O,0,0,0,0,
42799,18904,Netherlands,3,attack,8,Plak ,MB,0,0,0,0,
42800,18904,Netherlands,3,attack,10,Koops ,OH,0,0,0,0,
42801,18904,Netherlands,3,attack,11,Klok ,L,0,0,0,0,
42802,18904,Netherlands,3,attack,14,Nimir (C),O,0,0,0,0,
42803,18904,Netherlands,3,attack,18,Andringa ,L,0,0,0,0,
42804,18904,Netherlands,3,attack,22,Wiltenburg ,MB,0,0,0,0,
42805,18904,Netherlands,3,attack,24,Ahyi ,O,0,0,0,0,
42807,18904,Netherlands,4,attack,24,Ahyi ,O,6,1,1,8,62.50
42808,18904,Netherlands,4,attack,3,Van Garderen ,OH,4,2,2,8,25.00
42809,18904,Netherlands,4,attack,17,Parkinson ,MB,2,1,2,5,20.00
42810,18904,Netherlands,4,attack,16,Ter Maat ,O,1,1,1,3,0.00
42811,18904,Netherlands,4,attack,2,Keemink ,S,0,0,0,0,
42812,18904,Netherlands,4,attack,5,Van Der Ent ,MB,0,0,0,0,
42813,18904,Netherlands,4,attack,6,Meijs ,O,0,0,0,0,
42814,18904,Netherlands,4,attack,7,Jorna ,L,0,2,2,4,-50.00
42815,18904,Netherlands,4,attack,8,Plak ,MB,0,0,0,0,
42816,18904,Netherlands,4,attack,10,Koops ,OH,0,0,0,0,
42817,18904,Netherlands,4,attack,11,Klok ,L,0,0,0,0,
42818,18904,Netherlands,4,attack,14,Nimir (C),O,0,0,0,0,
42819,18904,Netherlands,4,attack,18,Andringa ,L,0,0,0,0,
42820,18904,Netherlands,4,attack,22,Wiltenburg ,MB,0,0,0,0,
42822,18905,USA,1,attack,8,Defalco ,OH,4,0,2,6,66.67
42823,18905,USA,1,attack,1,Anderson ,O,3,0,5,8,37.50
42824,18905,USA,1,attack,17,Jaeschke ,OH,3,0,4,7,42.86
42825,18905,USA,1,attack,19,Averill ,MB,1,0,2,3,33.33
42826,18905,USA,1,attack,2,Russell ,OH,0,0,0,0,
42827,18905,USA,1,attack,4,Jendryk ,MB,0,0,0,0,
42828,18905,USA,1,attack,5,Ensing ,O,0,0,0,0,
42829,18905,USA,1,attack,10,Dagostino ,L,0,0,0,0,
42830,18905,USA,1,attack,11,Christenson (C),S,0,1,0,1,-100.00
42831,18905,USA,1,attack,14,Ma'a ,S,0,0,0,0,
42832,18905,USA,1,attack,18,Muagututia ,OH,0,0,0,0,
42833,18905,USA,1,attack,20,Smith ,MB,0,0,0,0,
42834,18905,USA,1,attack,22,Shoji ,L,0,0,0,0,
42835,18905,USA,1,attack,26,Knigge ,MB,0,0,0,0,
42837,18905,USA,2,attack,8,Defalco ,OH,5,0,1,6,83.33
42838,18905,USA,2,attack,17,Jaeschke ,OH,5,0,3,8,62.50
42839,18905,USA,2,attack,1,Anderson ,O,4,0,3,7,57.14
42840,18905,USA,2,attack,20,Smith ,MB,2,0,0,2,100.00
42841,18905,USA,2,attack,19,Averill ,MB,1,0,0,1,100.00
42842,18905,USA,2,attack,2,Russell ,OH,0,0,0,0,
42843,18905,USA,2,attack,4,Jendryk ,MB,0,0,0,0,
42844,18905,USA,2,attack,5,Ensing ,O,0,0,0,0,
42845,18905,USA,2,attack,10,Dagostino ,L,0,0,0,0,
42846,18905,USA,2,attack,11,Christenson (C),S,0,0,1,1,0.00
42847,18905,USA,2,attack,14,Ma'a ,S,0,0,0,0,
42848,18905,USA,2,attack,18,Muagututia ,OH,0,0,0,0,
42849,18905,USA,2,attack,22,Shoji ,L,0,0,0,0,
42850,18905,USA,2,attack,26,Knigge ,MB,0,0,0,0,
42852,18905,USA,3,attack,8,Defalco ,OH,4,0,4,8,50.00
42853,18905,USA,3,attack,17,Jaeschke ,OH,4,2,3,9,22.22
42854,18905,USA,3,attack,1,Anderson ,O,3,1,3,7,28.57
42855,18905,USA,3,attack,19,Averill ,MB,3,0,2,5,60.00
42856,18905,USA,3,attack,20,Smith ,MB,2,0,2,4,50.00
42857,18905,USA,3,attack,2,Russell ,OH,0,0,0,0,
42858,18905,USA,3,attack,4,Jendryk ,MB,0,0,0,0,
42859,18905,USA,3,attack,5,Ensing ,O,0,0,0,0,
42860,18905,USA,3,attack,10,Dagostino ,L,0,0,0,0,
42861,18905,USA,3,attack,11,Christenson (C),S,0,0,0,0,
42862,18905,USA,3,attack,14,Ma'a ,S,0,0,0,0,
42863,18905,USA,3,attack,18,Muagututia ,OH,0,0,0,0,
42864,18905,USA,3,attack,22,Shoji ,L,0,0,0,0,
42865,18905,USA,3,attack,26,Knigge ,MB,0,0,0,0,
42867,18905,USA,4,attack,17,Jaeschke ,OH,5,1,1,7,57.14
42868,18905,USA,4,attack,1,Anderson ,O,2,0,4,6,33.33
42869,18905,USA,4,attack,19,Averill ,MB,2,0,0,2,100.00
42870,18905,USA,4,attack,8,Defalco ,OH,1,1,4,6,0.00
42871,18905,USA,4,attack,11,Christenson (C),S,1,0,0,1,100.00
42872,18905,USA,4,attack,2,Russell ,OH,0,0,0,0,
42873,18905,USA,4,attack,4,Jendryk ,MB,0,0,0,0,
42874,18905,USA,4,attack,5,Ensing ,O,0,0,0,0,
42875,18905,USA,4,attack,10,Dagostino ,L,0,0,0,0,
42876,18905,USA,4,attack,14,Ma'a ,S,0,0,0,0,
42877,18905,USA,4,attack,18,Muagututia ,OH,0,0,0,0,
42878,18905,USA,4,attack,20,Smith ,MB,0,1,0,1,-100.00
42879,18905,USA,4,attack,22,Shoji ,L,0,0,0,0,
42880,18905,USA,4,attack,26,Knigge ,MB,0,0,0,0,
42882,18905,Serbia,1,attack,12,Perić ,OH,6,0,5,11,54.55
42883,18905,Serbia,1,attack,16,Luburić ,O,6,0,2,8,75.00
42884,18905,Serbia,1,attack,8,Ivović ,L,2,3,2,7,-14.29
42885,18905,Serbia,1,attack,29,Nedeljković ,MB,2,1,0,3,33.33
42886,18905,Serbia,1,attack,9,Jovović ,S,1,0,0,1,100.00
42887,18905,Serbia,1,attack,18,Podraščanin ,MB,1,0,0,1,100.00
42888,18905,Serbia,1,attack,2,Kovačević (C),OH,0,0,0,0,
42889,18905,Serbia,1,attack,3,Kapur ,L,0,0,0,0,
42890,18905,Serbia,1,attack,6,Ristić ,L,0,0,0,0,
42891,18905,Serbia,1,attack,7,Krsmanović ,MB,0,0,0,0,
42892,18905,Serbia,1,attack,10,Kujundžić ,OH,0,0,0,0,
42893,18905,Serbia,1,attack,14,Atanasijević ,O,0,0,0,0,
42894,18905,Serbia,1,attack,15,Mašulović N. ,MB,0,0,0,0,
42895,18905,Serbia,1,attack,21,Todorović ,S,0,0,0,0,
42897,18905,Serbia,2,attack,8,Ivović ,L,5,1,3,9,44.44
42898,18905,Serbia,2,attack,12,Perić ,OH,3,0,1,4,75.00
42899,18905,Serbia,2,attack,16,Luburić ,O,2,1,1,4,25.00
42900,18905,Serbia,2,attack,18,Podraščanin ,MB,1,0,1,2,50.00
42901,18905,Serbia,2,attack,2,Kovačević (C),OH,0,2,0,2,-100.00
42902,18905,Serbia,2,attack,3,Kapur ,L,0,0,0,0,
42903,18905,Serbia,2,attack,6,Ristić ,L,0,0,0,0,
42904,18905,Serbia,2,attack,7,Krsmanović ,MB,0,0,0,0,
42905,18905,Serbia,2,attack,9,Jovović ,S,0,0,1,1,0.00
42906,18905,Serbia,2,attack,10,Kujundžić ,OH,0,0,0,0,
42907,18905,Serbia,2,attack,14,Atanasijević ,O,0,1,1,2,-50.00
42908,18905,Serbia,2,attack,15,Mašulović N. ,MB,0,0,0,0,
42909,18905,Serbia,2,attack,21,Todorović ,S,0,0,0,0,
42910,18905,Serbia,2,attack,29,Nedeljković ,MB,0,0,1,1,0.00
42912,18905,Serbia,3,attack,16,Luburić ,O,6,2,2,10,40.00
42913,18905,Serbia,3,attack,8,Ivović ,L,4,1,3,8,37.50
42914,18905,Serbia,3,attack,12,Perić ,OH,3,1,4,8,25.00
42915,18905,Serbia,3,attack,7,Krsmanović ,MB,1,0,1,2,50.00
42916,18905,Serbia,3,attack,2,Kovačević (C),OH,0,0,0,0,
42917,18905,Serbia,3,attack,3,Kapur ,L,0,0,0,0,
42918,18905,Serbia,3,attack,6,Ristić ,L,0,0,0,0,
42919,18905,Serbia,3,attack,9,Jovović ,S,0,0,0,0,
42920,18905,Serbia,3,attack,10,Kujundžić ,OH,0,0,0,0,
42921,18905,Serbia,3,attack,14,Atanasijević ,O,0,0,0,0,
42922,18905,Serbia,3,attack,15,Mašulović N. ,MB,0,0,2,2,0.00
42923,18905,Serbia,3,attack,18,Podraščanin ,MB,0,0,3,3,0.00
42924,18905,Serbia,3,attack,21,Todorović ,S,0,0,0,0,
42925,18905,Serbia,3,attack,29,Nedeljković ,MB,0,0,0,0,
42927,18905,Serbia,4,attack,12,Perić ,OH,4,2,4,10,20.00
42928,18905,Serbia,4,attack,14,Atanasijević ,O,2,0,0,2,100.00
42929,18905,Serbia,4,attack,7,Krsmanović ,MB,1,0,2,3,33.33
42930,18905,Serbia,4,attack,8,Ivović ,L,1,3,5,9,-22.22
42931,18905,Serbia,4,attack,16,Luburić ,O,1,1,3,5,0.00
42932,18905,Serbia,4,attack,2,Kovačević (C),OH,0,0,0,0,
42933,18905,Serbia,4,attack,3,Kapur ,L,0,0,0,0,
42934,18905,Serbia,4,attack,6,Ristić ,L,0,0,0,0,
42935,18905,Serbia,4,attack,9,Jovović ,S,0,1,1,2,-50.00
42936,18905,Serbia,4,attack,10,Kujundžić ,OH,0,0,0,0,
42937,18905,Serbia,4,attack,15,Mašulović N. ,MB,0,0,0,0,
42938,18905,Serbia,4,attack,18,Podraščanin ,MB,0,1,1,2,-50.00
42939,18905,Serbia,4,attack,21,Todorović ,S,0,0,0,0,
42940,18905,Serbia,4,attack,29,Nedeljković ,MB,0,0,0,0,
42942,18906,Türkiye,1,attack,1,Gürbüz ,O,7,0,6,13,53.85
42943,18906,Türkiye,1,attack,9,Mandıracı ,OH,2,0,3,5,40.00
42944,18906,Türkiye,1,attack,15,M. Lagumdzija ,OH,1,2,2,5,-20.00
42945,18906,Türkiye,1,attack,77,Bedirhan ,MB,1,0,2,3,33.33
42946,18906,Türkiye,1,attack,5,Matić ,MB,0,0,0,0,
42947,18906,Türkiye,1,attack,6,Bostan ,S,0,0,0,0,
42948,18906,Türkiye,1,attack,7,Savaş ,MB,0,0,0,0,
42949,18906,Türkiye,1,attack,12,A. Lagumdzija ,O,0,0,0,0,
42950,18906,Türkiye,1,attack,14,Güneş (C),MB,0,0,0,0,
42951,18906,Türkiye,1,attack,17,Yenipazar ,S,0,0,0,0,
42952,18906,Türkiye,1,attack,20,Bayram ,OH,0,0,0,0,
42953,18906,Türkiye,1,attack,30,Aydin ,OH,0,0,0,0,
42954,18906,Türkiye,1,attack,53,Döne ,L,0,0,0,0,
42955,18906,Türkiye,1,attack,80,Hatipoğlu ,L,0,0,0,0,
42957,18906,Türkiye,2,attack,1,Gürbüz ,O,6,1,3,10,50.00
42958,18906,Türkiye,2,attack,9,Mandıracı ,OH,4,2,5,11,18.18
42959,18906,Türkiye,2,attack,14,Güneş (C),MB,1,0,0,1,100.00
42960,18906,Türkiye,2,attack,17,Yenipazar ,S,1,0,0,1,100.00
42961,18906,Türkiye,2,attack,77,Bedirhan ,MB,1,0,1,2,50.00
42962,18906,Türkiye,2,attack,5,Matić ,MB,0,0,0,0,
42963,18906,Türkiye,2,attack,6,Bostan ,S,0,0,0,0,
42964,18906,Türkiye,2,attack,7,Savaş ,MB,0,0,0,0,
42965,18906,Türkiye,2,attack,12,A. Lagumdzija ,O,0,0,0,0,
42966,18906,Türkiye,2,attack,15,M. Lagumdzija ,OH,0,0,5,5,0.00
42967,18906,Türkiye,2,attack,20,Bayram ,OH,0,0,0,0,
42968,18906,Türkiye,2,attack,30,Aydin ,OH,0,0,0,0,
42969,18906,Türkiye,2,attack,53,Döne ,L,0,0,0,0,
42970,18906,Türkiye,2,attack,80,Hatipoğlu ,L,0,0,0,0,
42972,18906,Türkiye,3,attack,1,Gürbüz ,O,5,2,1,8,37.50
42973,18906,Türkiye,3,attack,9,Mandıracı ,OH,5,1,0,6,66.67
42974,18906,Türkiye,3,attack,14,Güneş (C),MB,2,0,0,2,100.00
42975,18906,Türkiye,3,attack,77,Bedirhan ,MB,2,0,0,2,100.00
42976,18906,Türkiye,3,attack,5,Matić ,MB,0,0,0,0,
