,game_id,team,set_nr,action,player_nr,player_name,position,point,errors,touches,total,efficiency
65111,13480,Cuba,2,block,11,Taboada ,S,0,0,0,0,
65112,13480,Cuba,2,block,12,Herrera ,O,0,0,0,0,
65113,13480,Cuba,2,block,13,Simón ,MB,0,1,0,1,-100.00
65114,13480,Cuba,2,block,14,Goide ,S,0,0,0,0,
65115,13480,Cuba,2,block,18,Lopez ,OH,0,1,0,1,-100.00
65116,13480,Cuba,2,block,22,J. Gutierrez ,OH,0,0,0,0,
65117,13480,Cuba,2,block,23,Yant ,OH,0,1,0,1,-100.00
65118,13480,Cuba,2,block,24,Gorguet ,L,0,0,0,0,
65120,13480,Cuba,3,block,9,Osoria (C),MB,1,1,0,2,0.00
65121,13480,Cuba,3,block,13,Simón ,MB,1,1,0,2,0.00
65122,13480,Cuba,3,block,2,Mergarejo ,OH,0,0,0,0,
65123,13480,Cuba,3,block,4,Sánchez B. ,O,0,0,0,0,
65124,13480,Cuba,3,block,5,Concepcion ,MB,0,0,0,0,
65125,13480,Cuba,3,block,7,Garcia ,L,0,0,0,0,
65126,13480,Cuba,3,block,10,Gutierrez ,O,0,0,0,0,
65127,13480,Cuba,3,block,11,Taboada ,S,0,1,0,1,-100.00
65128,13480,Cuba,3,block,12,Herrera ,O,0,0,0,0,
65129,13480,Cuba,3,block,14,Goide ,S,0,0,0,0,
65130,13480,Cuba,3,block,18,Lopez ,OH,0,0,0,0,
65131,13480,Cuba,3,block,22,J. Gutierrez ,OH,0,0,0,0,
65132,13480,Cuba,3,block,23,Yant ,OH,0,2,0,2,-100.00
65133,13480,Cuba,3,block,24,Gorguet ,L,0,0,0,0,
65135,13480,Cuba,4,block,9,Osoria (C),MB,1,1,0,2,0.00
65136,13480,Cuba,4,block,13,Simón ,MB,1,0,1,2,50.00
65137,13480,Cuba,4,block,2,Mergarejo ,OH,0,0,0,0,
65138,13480,Cuba,4,block,4,Sánchez B. ,O,0,0,0,0,
65139,13480,Cuba,4,block,5,Concepcion ,MB,0,0,0,0,
65140,13480,Cuba,4,block,7,Garcia ,L,0,0,0,0,
65141,13480,Cuba,4,block,10,Gutierrez ,O,0,0,0,0,
65142,13480,Cuba,4,block,11,Taboada ,S,0,0,0,0,
65143,13480,Cuba,4,block,12,Herrera ,O,0,2,0,2,-100.00
65144,13480,Cuba,4,block,14,Goide ,S,0,0,0,0,
65145,13480,Cuba,4,block,18,Lopez ,OH,0,0,0,0,
65146,13480,Cuba,4,block,22,J. Gutierrez ,OH,0,0,0,0,
65147,13480,Cuba,4,block,23,Yant ,OH,0,0,0,0,
65148,13480,Cuba,4,block,24,Gorguet ,L,0,0,0,0,
65150,13481,France,1,block,12,Boyer ,O,1,3,0,4,-50.00
65151,13481,France,1,block,1,Chinenyeze ,MB,0,0,0,0,
65152,13481,France,1,block,2,Grebennikov ,L,0,0,0,0,
65153,13481,France,1,block,4,Patry ,O,0,0,0,0,
65154,13481,France,1,block,6,Toniutti (C),S,0,0,1,1,0.00
65155,13481,France,1,block,7,Tillie ,OH,0,0,0,0,
65156,13481,France,1,block,9,Ngapeth ,OH,0,0,0,0,
65157,13481,France,1,block,11,Brizard ,S,0,0,0,0,
65158,13481,France,1,block,14,Le Goff ,MB,0,0,0,0,
65159,13481,France,1,block,15,Henry ,MB,0,0,0,0,
65160,13481,France,1,block,17,Clevenot ,OH,0,0,0,0,
65161,13481,France,1,block,19,Louati ,OH,0,0,0,0,
65162,13481,France,1,block,20,Diez ,L,0,0,0,0,
65163,13481,France,1,block,25,Jouffroy ,MB,0,2,0,2,-100.00
65165,13481,France,2,block,25,Jouffroy ,MB,2,3,0,5,-20.00
65166,13481,France,2,block,12,Boyer ,O,1,0,0,1,100.00
65167,13481,France,2,block,1,Chinenyeze ,MB,0,0,0,0,
65168,13481,France,2,block,2,Grebennikov ,L,0,0,0,0,
65169,13481,France,2,block,4,Patry ,O,0,0,0,0,
65170,13481,France,2,block,6,Toniutti (C),S,0,1,0,1,-100.00
65171,13481,France,2,block,7,Tillie ,OH,0,0,1,1,0.00
65172,13481,France,2,block,9,Ngapeth ,OH,0,0,0,0,
65173,13481,France,2,block,11,Brizard ,S,0,0,0,0,
65174,13481,France,2,block,14,Le Goff ,MB,0,0,0,0,
65175,13481,France,2,block,15,Henry ,MB,0,0,0,0,
65176,13481,France,2,block,17,Clevenot ,OH,0,0,0,0,
65177,13481,France,2,block,19,Louati ,OH,0,1,0,1,-100.00
65178,13481,France,2,block,20,Diez ,L,0,0,0,0,
65180,13481,France,3,block,1,Chinenyeze ,MB,0,0,0,0,
65181,13481,France,3,block,2,Grebennikov ,L,0,0,0,0,
65182,13481,France,3,block,4,Patry ,O,0,0,0,0,
65183,13481,France,3,block,6,Toniutti (C),S,0,0,0,0,
65184,13481,France,3,block,7,Tillie ,OH,0,0,0,0,
65185,13481,France,3,block,9,Ngapeth ,OH,0,0,0,0,
65186,13481,France,3,block,11,Brizard ,S,0,0,0,0,
65187,13481,France,3,block,12,Boyer ,O,0,0,0,0,
65188,13481,France,3,block,14,Le Goff ,MB,0,0,0,0,
65189,13481,France,3,block,15,Henry ,MB,0,2,0,2,-100.00
65190,13481,France,3,block,17,Clevenot ,OH,0,2,0,2,-100.00
65191,13481,France,3,block,19,Louati ,OH,0,1,0,1,-100.00
65192,13481,France,3,block,20,Diez ,L,0,0,0,0,
65193,13481,France,3,block,25,Jouffroy ,MB,0,0,0,0,
65195,13481,Cameroon,1,block,1,Badawe ,OH,0,0,0,0,
65196,13481,Cameroon,1,block,2,Ahmed (C),S,0,0,0,0,
65197,13481,Cameroon,1,block,3,Amabaya ,S,0,0,0,0,
65198,13481,Cameroon,1,block,5,Kofane ,MB,0,0,0,0,
65199,13481,Cameroon,1,block,6,Dolengombai ,MB,0,1,1,2,-50.00
65200,13481,Cameroon,1,block,8,Mandengo ,MB,0,0,0,0,
65201,13481,Cameroon,1,block,9,Bitouna ,OH,0,0,0,0,
65202,13481,Cameroon,1,block,10,Hile ,OH,0,1,0,1,-100.00
65203,13481,Cameroon,1,block,11,Deffo ,OH,0,0,0,0,
65204,13481,Cameroon,1,block,12,Bassoko ,OH,0,0,0,0,
65205,13481,Cameroon,1,block,14,Landry ,OH,0,0,0,0,
65206,13481,Cameroon,1,block,15,Kody ,O,0,0,0,0,
65207,13481,Cameroon,1,block,18,Djam ,L,0,0,0,0,
65208,13481,Cameroon,1,block,20,Voukeng ,MB,0,0,1,1,0.00
65210,13481,Cameroon,2,block,14,Landry ,OH,1,0,0,1,100.00
65211,13481,Cameroon,2,block,20,Voukeng ,MB,1,0,0,1,100.00
65212,13481,Cameroon,2,block,1,Badawe ,OH,0,0,0,0,
65213,13481,Cameroon,2,block,2,Ahmed (C),S,0,0,0,0,
65214,13481,Cameroon,2,block,3,Amabaya ,S,0,0,0,0,
65215,13481,Cameroon,2,block,5,Kofane ,MB,0,0,0,0,
65216,13481,Cameroon,2,block,6,Dolengombai ,MB,0,2,0,2,-100.00
65217,13481,Cameroon,2,block,8,Mandengo ,MB,0,0,0,0,
65218,13481,Cameroon,2,block,9,Bitouna ,OH,0,0,0,0,
65219,13481,Cameroon,2,block,10,Hile ,OH,0,0,0,0,
65220,13481,Cameroon,2,block,11,Deffo ,OH,0,0,0,0,
65221,13481,Cameroon,2,block,12,Bassoko ,OH,0,0,0,0,
65222,13481,Cameroon,2,block,15,Kody ,O,0,1,1,2,-50.00
65223,13481,Cameroon,2,block,18,Djam ,L,0,0,0,0,
65225,13481,Cameroon,3,block,6,Dolengombai ,MB,1,2,0,3,-33.33
65226,13481,Cameroon,3,block,1,Badawe ,OH,0,0,0,0,
65227,13481,Cameroon,3,block,2,Ahmed (C),S,0,0,0,0,
65228,13481,Cameroon,3,block,3,Amabaya ,S,0,0,0,0,
65229,13481,Cameroon,3,block,5,Kofane ,MB,0,0,0,0,
65230,13481,Cameroon,3,block,8,Mandengo ,MB,0,0,0,0,
65231,13481,Cameroon,3,block,9,Bitouna ,OH,0,0,0,0,
65232,13481,Cameroon,3,block,10,Hile ,OH,0,1,0,1,-100.00
65233,13481,Cameroon,3,block,11,Deffo ,OH,0,0,0,0,
65234,13481,Cameroon,3,block,12,Bassoko ,OH,0,0,0,0,
65235,13481,Cameroon,3,block,14,Landry ,OH,0,1,0,1,-100.00
65236,13481,Cameroon,3,block,15,Kody ,O,0,0,0,0,
65237,13481,Cameroon,3,block,18,Djam ,L,0,0,0,0,
65238,13481,Cameroon,3,block,20,Voukeng ,MB,0,1,0,1,-100.00
65240,13482,Mexico,1,block,1,Mendoza ,L,0,0,0,0,
65241,13482,Mexico,1,block,3,Bravo ,L,0,0,0,0,
65242,13482,Mexico,1,block,4,Ferran ,OH,0,0,0,0,
65243,13482,Mexico,1,block,6,Lopez ,OH,0,2,1,3,-66.67
65244,13482,Mexico,1,block,7,Gonzalez ,O,0,0,0,0,
65245,13482,Mexico,1,block,8,Mendoza ,S,0,0,0,0,
65246,13482,Mexico,1,block,9,Rodriguez ,MB,0,2,1,3,-66.67
65247,13482,Mexico,1,block,12,Fuentes ,OH,0,0,0,0,
65248,13482,Mexico,1,block,14,Martinez ,MB,0,3,0,3,-100.00
65249,13482,Mexico,1,block,15,Aranda (C),S,0,0,0,0,
65250,13482,Mexico,1,block,16,Chavez ,MB,0,0,0,0,
65251,13482,Mexico,1,block,18,Sanay ,OH,0,0,0,0,
65252,13482,Mexico,1,block,20,Baca ,O,0,0,0,0,
65253,13482,Mexico,1,block,21,Lopez B. ,MB,0,0,0,0,
65255,13482,Mexico,2,block,9,Rodriguez ,MB,2,4,1,7,-28.57
65256,13482,Mexico,2,block,7,Gonzalez ,O,1,1,1,3,0.00
65257,13482,Mexico,2,block,1,Mendoza ,L,0,0,0,0,
65258,13482,Mexico,2,block,3,Bravo ,L,0,0,0,0,
65259,13482,Mexico,2,block,4,Ferran ,OH,0,0,0,0,
65260,13482,Mexico,2,block,6,Lopez ,OH,0,0,0,0,
65261,13482,Mexico,2,block,8,Mendoza ,S,0,0,0,0,
65262,13482,Mexico,2,block,12,Fuentes ,OH,0,1,0,1,-100.00
65263,13482,Mexico,2,block,14,Martinez ,MB,0,1,0,1,-100.00
65264,13482,Mexico,2,block,15,Aranda (C),S,0,0,0,0,
65265,13482,Mexico,2,block,16,Chavez ,MB,0,0,0,0,
65266,13482,Mexico,2,block,18,Sanay ,OH,0,0,0,0,
65267,13482,Mexico,2,block,20,Baca ,O,0,0,0,0,
65268,13482,Mexico,2,block,21,Lopez B. ,MB,0,0,0,0,
65270,13482,Mexico,3,block,9,Rodriguez ,MB,2,3,1,6,-16.67
65271,13482,Mexico,3,block,1,Mendoza ,L,0,0,0,0,
65272,13482,Mexico,3,block,3,Bravo ,L,0,0,0,0,
65273,13482,Mexico,3,block,4,Ferran ,OH,0,0,0,0,
65274,13482,Mexico,3,block,6,Lopez ,OH,0,2,1,3,-66.67
65275,13482,Mexico,3,block,7,Gonzalez ,O,0,0,0,0,
65276,13482,Mexico,3,block,8,Mendoza ,S,0,0,0,0,
65277,13482,Mexico,3,block,12,Fuentes ,OH,0,0,0,0,
65278,13482,Mexico,3,block,14,Martinez ,MB,0,4,1,5,-80.00
65279,13482,Mexico,3,block,15,Aranda (C),S,0,0,0,0,
65280,13482,Mexico,3,block,16,Chavez ,MB,0,0,0,0,
65281,13482,Mexico,3,block,18,Sanay ,OH,0,0,0,0,
65282,13482,Mexico,3,block,20,Baca ,O,0,0,0,0,
65283,13482,Mexico,3,block,21,Lopez B. ,MB,0,0,0,0,
65285,13482,Mexico,4,block,7,Gonzalez ,O,1,0,0,1,100.00
65286,13482,Mexico,4,block,1,Mendoza ,L,0,0,0,0,
65287,13482,Mexico,4,block,3,Bravo ,L,0,0,0,0,
65288,13482,Mexico,4,block,4,Ferran ,OH,0,0,0,0,
65289,13482,Mexico,4,block,6,Lopez ,OH,0,2,0,2,-100.00
65290,13482,Mexico,4,block,8,Mendoza ,S,0,0,0,0,
65291,13482,Mexico,4,block,9,Rodriguez ,MB,0,5,2,7,-71.43
65292,13482,Mexico,4,block,12,Fuentes ,OH,0,1,0,1,-100.00
65293,13482,Mexico,4,block,14,Martinez ,MB,0,2,2,4,-50.00
65294,13482,Mexico,4,block,15,Aranda (C),S,0,0,1,1,0.00
65295,13482,Mexico,4,block,16,Chavez ,MB,0,0,0,0,
65296,13482,Mexico,4,block,18,Sanay ,OH,0,0,0,0,
65297,13482,Mexico,4,block,20,Baca ,O,0,1,0,1,-100.00
65298,13482,Mexico,4,block,21,Lopez B. ,MB,0,0,0,0,
65300,13482,Mexico,5,block,7,Gonzalez ,O,1,0,0,1,100.00
65301,13482,Mexico,5,block,9,Rodriguez ,MB,1,1,0,2,0.00
65302,13482,Mexico,5,block,1,Mendoza ,L,0,0,0,0,
65303,13482,Mexico,5,block,3,Bravo ,L,0,0,0,0,
65304,13482,Mexico,5,block,4,Ferran ,OH,0,0,0,0,
65305,13482,Mexico,5,block,6,Lopez ,OH,0,4,0,4,-100.00
65306,13482,Mexico,5,block,8,Mendoza ,S,0,0,0,0,
65307,13482,Mexico,5,block,12,Fuentes ,OH,0,1,0,1,-100.00
65308,13482,Mexico,5,block,14,Martinez ,MB,0,2,1,3,-66.67
65309,13482,Mexico,5,block,15,Aranda (C),S,0,2,0,2,-100.00
65310,13482,Mexico,5,block,16,Chavez ,MB,0,0,0,0,
65311,13482,Mexico,5,block,18,Sanay ,OH,0,0,0,0,
65312,13482,Mexico,5,block,20,Baca ,O,0,0,0,0,
65313,13482,Mexico,5,block,21,Lopez B. ,MB,0,0,0,0,
65315,13482,Bulgaria,1,block,19,Sokolov (C),O,1,1,0,2,0.00
65316,13482,Bulgaria,1,block,1,Karyagin ,OH,0,0,0,0,
65317,13482,Bulgaria,1,block,2,Chavdarov ,MB,0,0,0,0,
65318,13482,Bulgaria,1,block,3,Kolev ,MB,0,0,0,0,
65319,13482,Bulgaria,1,block,4,Atanasov ,OH,0,0,0,0,
65320,13482,Bulgaria,1,block,5,Gotsev ,MB,0,1,0,1,-100.00
65321,13482,Bulgaria,1,block,7,D. Dimitrov ,S,0,0,0,0,
65322,13482,Bulgaria,1,block,8,Skrimov ,OH,0,0,0,0,
65323,13482,Bulgaria,1,block,9,Seganov ,S,0,1,0,1,-100.00
65324,13482,Bulgaria,1,block,11,Grozdanov ,MB,0,0,3,3,0.00
65325,13482,Bulgaria,1,block,14,Asparuhov ,OH,0,0,1,1,0.00
65326,13482,Bulgaria,1,block,16,V. Ivanov ,L,0,0,0,0,
65327,13482,Bulgaria,1,block,18,Ivanov ,OH,0,0,0,0,
65328,13482,Bulgaria,1,block,23,A. Nikolov ,OH,0,1,0,1,-100.00
65330,13482,Bulgaria,2,block,11,Grozdanov ,MB,2,3,0,5,-20.00
65331,13482,Bulgaria,2,block,9,Seganov ,S,1,1,0,2,0.00
65332,13482,Bulgaria,2,block,23,A. Nikolov ,OH,1,0,0,1,100.00
65333,13482,Bulgaria,2,block,1,Karyagin ,OH,0,0,0,0,
65334,13482,Bulgaria,2,block,2,Chavdarov ,MB,0,0,0,0,
65335,13482,Bulgaria,2,block,3,Kolev ,MB,0,0,0,0,
65336,13482,Bulgaria,2,block,4,Atanasov ,OH,0,0,0,0,
65337,13482,Bulgaria,2,block,5,Gotsev ,MB,0,2,0,2,-100.00
65338,13482,Bulgaria,2,block,7,D. Dimitrov ,S,0,0,0,0,
65339,13482,Bulgaria,2,block,8,Skrimov ,OH,0,0,0,0,
65340,13482,Bulgaria,2,block,14,Asparuhov ,OH,0,3,0,3,-100.00
65341,13482,Bulgaria,2,block,16,V. Ivanov ,L,0,0,0,0,
65342,13482,Bulgaria,2,block,18,Ivanov ,OH,0,0,1,1,0.00
65343,13482,Bulgaria,2,block,19,Sokolov (C),O,0,2,1,3,-66.67
65345,13482,Bulgaria,3,block,5,Gotsev ,MB,1,2,3,6,-16.67
65346,13482,Bulgaria,3,block,9,Seganov ,S,1,1,0,2,0.00
65347,13482,Bulgaria,3,block,1,Karyagin ,OH,0,0,0,0,
65348,13482,Bulgaria,3,block,2,Chavdarov ,MB,0,0,0,0,
65349,13482,Bulgaria,3,block,3,Kolev ,MB,0,0,0,0,
65350,13482,Bulgaria,3,block,4,Atanasov ,OH,0,0,0,0,
65351,13482,Bulgaria,3,block,7,D. Dimitrov ,S,0,0,0,0,
65352,13482,Bulgaria,3,block,8,Skrimov ,OH,0,0,0,0,
65353,13482,Bulgaria,3,block,11,Grozdanov ,MB,0,2,1,3,-66.67
65354,13482,Bulgaria,3,block,14,Asparuhov ,OH,0,1,0,1,-100.00
65355,13482,Bulgaria,3,block,16,V. Ivanov ,L,0,0,0,0,
65356,13482,Bulgaria,3,block,18,Ivanov ,OH,0,1,1,2,-50.00
65357,13482,Bulgaria,3,block,19,Sokolov (C),O,0,0,0,0,
65358,13482,Bulgaria,3,block,23,A. Nikolov ,OH,0,2,0,2,-100.00
65360,13482,Bulgaria,4,block,3,Kolev ,MB,2,1,0,3,33.33
65361,13482,Bulgaria,4,block,1,Karyagin ,OH,0,0,0,0,
65362,13482,Bulgaria,4,block,2,Chavdarov ,MB,0,0,0,0,
65363,13482,Bulgaria,4,block,4,Atanasov ,OH,0,0,0,0,
65364,13482,Bulgaria,4,block,5,Gotsev ,MB,0,2,0,2,-100.00
65365,13482,Bulgaria,4,block,7,D. Dimitrov ,S,0,0,0,0,
65366,13482,Bulgaria,4,block,8,Skrimov ,OH,0,0,0,0,
65367,13482,Bulgaria,4,block,9,Seganov ,S,0,1,1,2,-50.00
65368,13482,Bulgaria,4,block,11,Grozdanov ,MB,0,1,0,1,-100.00
65369,13482,Bulgaria,4,block,14,Asparuhov ,OH,0,2,1,3,-66.67
65370,13482,Bulgaria,4,block,16,V. Ivanov ,L,0,0,0,0,
65371,13482,Bulgaria,4,block,18,Ivanov ,OH,0,0,0,0,
65372,13482,Bulgaria,4,block,19,Sokolov (C),O,0,2,0,2,-100.00
65373,13482,Bulgaria,4,block,23,A. Nikolov ,OH,0,1,0,1,-100.00
65375,13482,Bulgaria,5,block,1,Karyagin ,OH,0,0,0,0,
65376,13482,Bulgaria,5,block,2,Chavdarov ,MB,0,0,0,0,
65377,13482,Bulgaria,5,block,3,Kolev ,MB,0,1,0,1,-100.00
65378,13482,Bulgaria,5,block,4,Atanasov ,OH,0,0,0,0,
65379,13482,Bulgaria,5,block,5,Gotsev ,MB,0,2,0,2,-100.00
65380,13482,Bulgaria,5,block,7,D. Dimitrov ,S,0,0,0,0,
65381,13482,Bulgaria,5,block,8,Skrimov ,OH,0,0,0,0,
65382,13482,Bulgaria,5,block,9,Seganov ,S,0,0,0,0,
65383,13482,Bulgaria,5,block,11,Grozdanov ,MB,0,0,0,0,
65384,13482,Bulgaria,5,block,14,Asparuhov ,OH,0,3,1,4,-75.00
65385,13482,Bulgaria,5,block,16,V. Ivanov ,L,0,0,0,0,
65386,13482,Bulgaria,5,block,18,Ivanov ,OH,0,0,0,0,
65387,13482,Bulgaria,5,block,19,Sokolov (C),O,0,1,0,1,-100.00
65388,13482,Bulgaria,5,block,23,A. Nikolov ,OH,0,0,0,0,
65390,13483,Poland,1,block,20,Bieniek ,MB,1,1,1,3,0.00
65391,13483,Poland,1,block,3,Popiwczak ,L,0,0,0,0,
65392,13483,Poland,1,block,5,Kaczmarek ,O,0,2,1,3,-66.67
65393,13483,Poland,1,block,6,Kurek (C),O,0,1,0,1,-100.00
65394,13483,Poland,1,block,7,Kłos ,MB,0,0,0,0,
65395,13483,Poland,1,block,12,Łomacz ,S,0,0,0,0,
65396,13483,Poland,1,block,14,Śliwka ,OH,0,1,0,1,-100.00
65397,13483,Poland,1,block,15,Kochanowski ,MB,0,3,2,5,-60.00
65398,13483,Poland,1,block,16,Semeniuk ,OH,0,2,1,3,-66.67
65399,13483,Poland,1,block,17,Zatorski ,L,0,0,0,0,
65400,13483,Poland,1,block,18,Kwolek ,OH,0,0,0,0,
65401,13483,Poland,1,block,19,Janusz ,S,0,0,0,0,
65402,13483,Poland,1,block,21,Fornal ,OH,0,0,0,0,
65403,13483,Poland,1,block,72,Poręba ,MB,0,0,0,0,
65405,13483,Poland,2,block,3,Popiwczak ,L,0,0,0,0,
65406,13483,Poland,2,block,5,Kaczmarek ,O,0,0,0,0,
65407,13483,Poland,2,block,6,Kurek (C),O,0,0,0,0,
65408,13483,Poland,2,block,7,Kłos ,MB,0,0,0,0,
65409,13483,Poland,2,block,12,Łomacz ,S,0,0,0,0,
65410,13483,Poland,2,block,14,Śliwka ,OH,0,1,1,2,-50.00
65411,13483,Poland,2,block,15,Kochanowski ,MB,0,2,3,5,-40.00
65412,13483,Poland,2,block,16,Semeniuk ,OH,0,0,0,0,
65413,13483,Poland,2,block,17,Zatorski ,L,0,0,0,0,
65414,13483,Poland,2,block,18,Kwolek ,OH,0,0,0,0,
65415,13483,Poland,2,block,19,Janusz ,S,0,0,1,1,0.00
65416,13483,Poland,2,block,20,Bieniek ,MB,0,3,1,4,-75.00
65417,13483,Poland,2,block,21,Fornal ,OH,0,0,0,0,
65418,13483,Poland,2,block,72,Poręba ,MB,0,0,0,0,
65420,13483,Poland,3,block,6,Kurek (C),O,1,0,0,1,100.00
65421,13483,Poland,3,block,15,Kochanowski ,MB,1,3,0,4,-50.00
65422,13483,Poland,3,block,16,Semeniuk ,OH,1,0,2,3,33.33
65423,13483,Poland,3,block,19,Janusz ,S,1,0,0,1,100.00
65424,13483,Poland,3,block,20,Bieniek ,MB,1,4,2,7,-42.86
65425,13483,Poland,3,block,3,Popiwczak ,L,0,0,0,0,
65426,13483,Poland,3,block,5,Kaczmarek ,O,0,0,0,0,
65427,13483,Poland,3,block,7,Kłos ,MB,0,0,0,0,
65428,13483,Poland,3,block,12,Łomacz ,S,0,0,0,0,
65429,13483,Poland,3,block,14,Śliwka ,OH,0,0,0,0,
65430,13483,Poland,3,block,17,Zatorski ,L,0,0,0,0,
65431,13483,Poland,3,block,18,Kwolek ,OH,0,0,0,0,
65432,13483,Poland,3,block,21,Fornal ,OH,0,1,0,1,-100.00
65433,13483,Poland,3,block,72,Poręba ,MB,0,0,0,0,
65435,13483,Poland,4,block,3,Popiwczak ,L,0,0,0,0,
65436,13483,Poland,4,block,5,Kaczmarek ,O,0,1,0,1,-100.00
65437,13483,Poland,4,block,6,Kurek (C),O,0,1,0,1,-100.00
65438,13483,Poland,4,block,7,Kłos ,MB,0,0,0,0,
65439,13483,Poland,4,block,12,Łomacz ,S,0,0,0,0,
65440,13483,Poland,4,block,14,Śliwka ,OH,0,0,0,0,
65441,13483,Poland,4,block,15,Kochanowski ,MB,0,1,0,1,-100.00
65442,13483,Poland,4,block,16,Semeniuk ,OH,0,2,3,5,-40.00
65443,13483,Poland,4,block,17,Zatorski ,L,0,0,0,0,
65444,13483,Poland,4,block,18,Kwolek ,OH,0,0,0,0,
65445,13483,Poland,4,block,19,Janusz ,S,0,2,1,3,-66.67
65446,13483,Poland,4,block,20,Bieniek ,MB,0,1,0,1,-100.00
65447,13483,Poland,4,block,21,Fornal ,OH,0,3,0,3,-100.00
65448,13483,Poland,4,block,72,Poręba ,MB,0,0,0,0,
65450,13483,USA,1,block,2,Russell ,OH,1,1,1,3,0.00
65451,13483,USA,1,block,8,Defalco ,OH,1,2,0,3,-33.33
65452,13483,USA,1,block,20,Smith ,MB,1,1,1,3,0.00
65453,13483,USA,1,block,1,Anderson (C),O,0,2,0,2,-100.00
65454,13483,USA,1,block,4,Jendryk ,MB,0,1,1,2,-50.00
65455,13483,USA,1,block,5,Ensing ,O,0,0,0,0,
65456,13483,USA,1,block,11,Christenson ,S,0,0,0,0,
65457,13483,USA,1,block,15,K. Russell ,O,0,0,0,0,
65458,13483,USA,1,block,16,Tuaniga ,S,0,1,1,2,-50.00
65459,13483,USA,1,block,18,Muagututia ,OH,0,0,0,0,
65460,13483,USA,1,block,19,Averill ,MB,0,0,0,0,
65461,13483,USA,1,block,21,Briggs ,L,0,0,0,0,
65462,13483,USA,1,block,22,Shoji ,L,0,0,0,0,
65463,13483,USA,1,block,23,Kessel ,OH,0,0,0,0,
65465,13483,USA,2,block,4,Jendryk ,MB,1,5,1,7,-57.14
65466,13483,USA,2,block,20,Smith ,MB,1,3,0,4,-50.00
65467,13483,USA,2,block,1,Anderson (C),O,0,0,2,2,0.00
65468,13483,USA,2,block,2,Russell ,OH,0,1,1,2,-50.00
65469,13483,USA,2,block,5,Ensing ,O,0,1,0,1,-100.00
65470,13483,USA,2,block,8,Defalco ,OH,0,0,0,0,
65471,13483,USA,2,block,11,Christenson ,S,0,0,0,0,
65472,13483,USA,2,block,15,K. Russell ,O,0,0,0,0,
65473,13483,USA,2,block,16,Tuaniga ,S,0,0,0,0,
65474,13483,USA,2,block,18,Muagututia ,OH,0,0,0,0,
65475,13483,USA,2,block,19,Averill ,MB,0,0,0,0,
65476,13483,USA,2,block,21,Briggs ,L,0,0,0,0,
65477,13483,USA,2,block,22,Shoji ,L,0,0,0,0,
65478,13483,USA,2,block,23,Kessel ,OH,0,0,0,0,
65480,13483,USA,3,block,20,Smith ,MB,1,5,1,7,-57.14
65481,13483,USA,3,block,1,Anderson (C),O,0,1,0,1,-100.00
65482,13483,USA,3,block,2,Russell ,OH,0,0,0,0,
65483,13483,USA,3,block,4,Jendryk ,MB,0,0,1,1,0.00
65484,13483,USA,3,block,5,Ensing ,O,0,1,0,1,-100.00
65485,13483,USA,3,block,8,Defalco ,OH,0,1,0,1,-100.00
65486,13483,USA,3,block,11,Christenson ,S,0,0,0,0,
65487,13483,USA,3,block,15,K. Russell ,O,0,0,0,0,
65488,13483,USA,3,block,16,Tuaniga ,S,0,0,0,0,
65489,13483,USA,3,block,18,Muagututia ,OH,0,0,0,0,
65490,13483,USA,3,block,19,Averill ,MB,0,0,1,1,0.00
65491,13483,USA,3,block,21,Briggs ,L,0,0,0,0,
65492,13483,USA,3,block,22,Shoji ,L,0,0,0,0,
65493,13483,USA,3,block,23,Kessel ,OH,0,0,0,0,
65495,13483,USA,4,block,20,Smith ,MB,1,1,0,2,0.00
65496,13483,USA,4,block,1,Anderson (C),O,0,0,0,0,
65497,13483,USA,4,block,2,Russell ,OH,0,1,0,1,-100.00
65498,13483,USA,4,block,4,Jendryk ,MB,0,0,0,0,
65499,13483,USA,4,block,5,Ensing ,O,0,1,0,1,-100.00
65500,13483,USA,4,block,8,Defalco ,OH,0,2,1,3,-66.67
65501,13483,USA,4,block,11,Christenson ,S,0,0,0,0,
65502,13483,USA,4,block,15,K. Russell ,O,0,0,0,0,
65503,13483,USA,4,block,16,Tuaniga ,S,0,1,1,2,-50.00
65504,13483,USA,4,block,18,Muagututia ,OH,0,0,0,0,
65505,13483,USA,4,block,19,Averill ,MB,0,4,0,4,-100.00
65506,13483,USA,4,block,21,Briggs ,L,0,0,0,0,
65507,13483,USA,4,block,22,Shoji ,L,0,0,0,0,
65508,13483,USA,4,block,23,Kessel ,OH,0,0,0,0,
65510,13484,Slovenia,1,block,1,T. Štern ,O,1,0,0,1,100.00
65511,13484,Slovenia,1,block,2,Pajenk ,MB,1,0,2,3,33.33
65512,13484,Slovenia,1,block,4,Kozamernik ,MB,1,1,0,2,0.00
65513,13484,Slovenia,1,block,6,Gasparini ,O,0,0,0,0,
65514,13484,Slovenia,1,block,9,Vinčić ,S,0,1,0,1,-100.00
65515,13484,Slovenia,1,block,10,Štalekar ,MB,0,0,0,0,
65516,13484,Slovenia,1,block,11,Koncilja ,MB,0,0,0,0,
65517,13484,Slovenia,1,block,12,Klobucar ,L,0,0,0,0,
65518,13484,Slovenia,1,block,13,Kovačič ,L,0,0,0,0,
65519,13484,Slovenia,1,block,14,Z. Štern ,OH,0,0,0,0,
