,game_id,team,set_nr,action,player_nr,player_name,position,digs,errors,total,efficiency
425,11834,China,1,dig,7,Wang Y.Y. ,MB,1,0,1,100.00
426,11834,China,1,dig,11,Yao D. ,S,1,0,1,100.00
427,11834,China,1,dig,3,Diao L.Y. ,S,0,0,0,
428,11834,China,1,dig,4,Yang H.Y. ,MB,0,0,0,
429,11834,China,1,dig,5,Gao Y. ,MB,0,0,0,
430,11834,China,1,dig,8,Li Y. ,OH,0,0,0,
431,11834,China,1,dig,14,Zheng Y.X. ,O,0,0,0,
432,11834,China,1,dig,15,Lin L. ,L,0,0,0,
433,11834,China,1,dig,22,Duan F. ,OH,0,0,0,
435,11834,China,2,dig,8,Li Y. ,OH,3,1,4,50.00
436,11834,China,2,dig,18,Wang M.J. ,L,3,0,4,75.00
437,11834,China,2,dig,9,Zhang C.N. (C),OH,2,0,3,66.67
438,11834,China,2,dig,19,Liu Y.H. ,OH,2,0,2,100.00
439,11834,China,2,dig,11,Yao D. ,S,1,0,1,100.00
440,11834,China,2,dig,15,Lin L. ,L,1,1,2,0.00
441,11834,China,2,dig,3,Diao L.Y. ,S,0,0,0,
442,11834,China,2,dig,4,Yang H.Y. ,MB,0,0,0,
443,11834,China,2,dig,5,Gao Y. ,MB,0,0,0,
444,11834,China,2,dig,7,Wang Y.Y. ,MB,0,0,0,
445,11834,China,2,dig,10,Liu X.T. ,OH,0,0,0,
446,11834,China,2,dig,14,Zheng Y.X. ,O,0,0,0,
447,11834,China,2,dig,22,Duan F. ,OH,0,0,0,
449,11834,China,3,dig,9,Zhang C.N. (C),OH,4,0,4,100.00
450,11834,China,3,dig,11,Yao D. ,S,3,0,3,100.00
451,11834,China,3,dig,8,Li Y. ,OH,2,0,2,100.00
452,11834,China,3,dig,4,Yang H.Y. ,MB,1,0,1,100.00
453,11834,China,3,dig,15,Lin L. ,L,1,1,4,0.00
454,11834,China,3,dig,22,Duan F. ,OH,1,0,1,100.00
455,11834,China,3,dig,3,Diao L.Y. ,S,0,0,0,
456,11834,China,3,dig,5,Gao Y. ,MB,0,0,0,
457,11834,China,3,dig,7,Wang Y.Y. ,MB,0,0,0,
458,11834,China,3,dig,10,Liu X.T. ,OH,0,0,0,
459,11834,China,3,dig,14,Zheng Y.X. ,O,0,0,0,
460,11834,China,3,dig,18,Wang M.J. ,L,0,0,0,
461,11834,China,3,dig,19,Liu Y.H. ,OH,0,0,0,
463,11834,China,4,dig,15,Lin L. ,L,7,0,7,100.00
464,11834,China,4,dig,9,Zhang C.N. (C),OH,5,0,5,100.00
465,11834,China,4,dig,8,Li Y. ,OH,3,1,4,50.00
466,11834,China,4,dig,11,Yao D. ,S,2,1,3,33.33
467,11834,China,4,dig,14,Zheng Y.X. ,O,1,0,1,100.00
468,11834,China,4,dig,19,Liu Y.H. ,OH,1,1,2,0.00
469,11834,China,4,dig,3,Diao L.Y. ,S,0,0,0,
470,11834,China,4,dig,4,Yang H.Y. ,MB,0,0,0,
471,11834,China,4,dig,5,Gao Y. ,MB,0,0,0,
472,11834,China,4,dig,7,Wang Y.Y. ,MB,0,0,0,
473,11834,China,4,dig,10,Liu X.T. ,OH,0,0,0,
474,11834,China,4,dig,18,Wang M.J. ,L,0,0,0,
475,11834,China,4,dig,22,Duan F. ,OH,0,0,0,
477,11834,Korea,1,dig,9,Jiyoung ,L,5,2,9,33.33
478,11834,Korea,1,dig,1,Soyoung ,OH,3,0,3,100.00
479,11834,Korea,1,dig,10,Kim Yeon Koung (C),OH,2,0,2,100.00
480,11834,Korea,1,dig,14,Yang Hyo Jin ,MB,2,0,2,100.00
481,11834,Korea,1,dig,6,Dain ,S,1,1,2,0.00
482,11834,Korea,1,dig,2,Dahyeon ,MB,0,0,0,
483,11834,Korea,1,dig,5,Dahye ,L,0,0,0,
484,11834,Korea,1,dig,7,Hyejin ,S,0,0,0,
485,11834,Korea,1,dig,8,Eunjin ,MB,0,0,0,
486,11834,Korea,1,dig,12,Songyi ,MB,0,0,0,
487,11834,Korea,1,dig,13,Jeongah ,OH,0,0,0,
488,11834,Korea,1,dig,15,Seoyoung ,OH,0,0,0,
489,11834,Korea,1,dig,16,Jiyun J. ,OH,0,0,0,
490,11834,Korea,1,dig,19,Seungju ,OH,0,0,0,
492,11834,Korea,2,dig,10,Kim Yeon Koung (C),OH,4,0,4,100.00
493,11834,Korea,2,dig,9,Jiyoung ,L,3,0,3,100.00
494,11834,Korea,2,dig,1,Soyoung ,OH,1,0,1,100.00
495,11834,Korea,2,dig,6,Dain ,S,1,0,1,100.00
496,11834,Korea,2,dig,12,Songyi ,MB,1,0,2,50.00
497,11834,Korea,2,dig,13,Jeongah ,OH,1,0,1,100.00
498,11834,Korea,2,dig,2,Dahyeon ,MB,0,0,0,
499,11834,Korea,2,dig,5,Dahye ,L,0,0,0,
500,11834,Korea,2,dig,7,Hyejin ,S,0,0,0,
501,11834,Korea,2,dig,8,Eunjin ,MB,0,0,0,
502,11834,Korea,2,dig,14,Yang Hyo Jin ,MB,0,0,0,
503,11834,Korea,2,dig,15,Seoyoung ,OH,0,0,0,
504,11834,Korea,2,dig,16,Jiyun J. ,OH,0,0,0,
505,11834,Korea,2,dig,19,Seungju ,OH,0,0,0,
507,11834,Korea,3,dig,9,Jiyoung ,L,3,1,4,50.00
508,11834,Korea,3,dig,1,Soyoung ,OH,2,0,2,100.00
509,11834,Korea,3,dig,6,Dain ,S,2,0,2,100.00
510,11834,Korea,3,dig,10,Kim Yeon Koung (C),OH,2,0,2,100.00
511,11834,Korea,3,dig,13,Jeongah ,OH,2,0,2,100.00
512,11834,Korea,3,dig,14,Yang Hyo Jin ,MB,1,0,1,100.00
513,11834,Korea,3,dig,2,Dahyeon ,MB,0,0,0,
514,11834,Korea,3,dig,5,Dahye ,L,0,0,0,
515,11834,Korea,3,dig,7,Hyejin ,S,0,0,0,
516,11834,Korea,3,dig,8,Eunjin ,MB,0,0,0,
517,11834,Korea,3,dig,12,Songyi ,MB,0,0,0,
518,11834,Korea,3,dig,15,Seoyoung ,OH,0,0,0,
519,11834,Korea,3,dig,16,Jiyun J. ,OH,0,0,0,
520,11834,Korea,3,dig,19,Seungju ,OH,0,0,0,
522,11834,Korea,4,dig,1,Soyoung ,OH,4,2,6,33.33
523,11834,Korea,4,dig,10,Kim Yeon Koung (C),OH,4,1,5,60.00
524,11834,Korea,4,dig,7,Hyejin ,S,3,1,4,50.00
525,11834,Korea,4,dig,9,Jiyoung ,L,2,0,3,66.67
526,11834,Korea,4,dig,12,Songyi ,MB,2,0,2,100.00
527,11834,Korea,4,dig,16,Jiyun J. ,OH,1,0,1,100.00
528,11834,Korea,4,dig,2,Dahyeon ,MB,0,0,0,
529,11834,Korea,4,dig,5,Dahye ,L,0,0,0,
530,11834,Korea,4,dig,6,Dain ,S,0,0,0,
531,11834,Korea,4,dig,8,Eunjin ,MB,0,0,0,
532,11834,Korea,4,dig,13,Jeongah ,OH,0,1,1,-100.00
533,11834,Korea,4,dig,14,Yang Hyo Jin ,MB,0,0,0,
534,11834,Korea,4,dig,15,Seoyoung ,OH,0,0,0,
535,11834,Korea,4,dig,19,Seungju ,OH,0,0,0,
537,11835,Dominican Republic,1,dig,5,Castillo ,L,2,1,3,33.33
538,11835,Dominican Republic,1,dig,7,Marte ,S,1,3,4,-50.00
539,11835,Dominican Republic,1,dig,1,Valdez ,MB,0,0,0,
540,11835,Dominican Republic,1,dig,3,Eve ,MB,0,1,1,-100.00
541,11835,Dominican Republic,1,dig,6,Dominguez ,S,0,1,1,-100.00
542,11835,Dominican Republic,1,dig,11,Rodriguez ,MB,0,0,0,
543,11835,Dominican Republic,1,dig,14,Rivera (C),OH,0,2,2,-100.00
544,11835,Dominican Republic,1,dig,16,Peña Isabel ,OH,0,0,0,
545,11835,Dominican Republic,1,dig,17,Mambru ,O,0,0,0,
546,11835,Dominican Republic,1,dig,18,De La Cruz ,OH,0,1,1,-100.00
547,11835,Dominican Republic,1,dig,20,B. Martinez ,OH,0,0,0,
548,11835,Dominican Republic,1,dig,21,J. Martinez ,MB,0,1,1,-100.00
549,11835,Dominican Republic,1,dig,23,Gaila ,O,0,0,0,
550,11835,Dominican Republic,1,dig,25,L. Martinez ,L,0,0,0,
552,11835,Dominican Republic,2,dig,5,Castillo ,L,4,0,4,100.00
553,11835,Dominican Republic,2,dig,7,Marte ,S,2,1,3,33.33
554,11835,Dominican Republic,2,dig,14,Rivera (C),OH,2,1,4,25.00
555,11835,Dominican Republic,2,dig,3,Eve ,MB,1,1,2,0.00
556,11835,Dominican Republic,2,dig,6,Dominguez ,S,1,0,1,100.00
557,11835,Dominican Republic,2,dig,18,De La Cruz ,OH,1,1,2,0.00
558,11835,Dominican Republic,2,dig,21,J. Martinez ,MB,1,0,1,100.00
559,11835,Dominican Republic,2,dig,1,Valdez ,MB,0,0,0,
560,11835,Dominican Republic,2,dig,11,Rodriguez ,MB,0,0,0,
561,11835,Dominican Republic,2,dig,16,Peña Isabel ,OH,0,0,0,
562,11835,Dominican Republic,2,dig,17,Mambru ,O,0,0,0,
563,11835,Dominican Republic,2,dig,20,B. Martinez ,OH,0,0,0,
564,11835,Dominican Republic,2,dig,23,Gaila ,O,0,2,2,-100.00
565,11835,Dominican Republic,2,dig,25,L. Martinez ,L,0,0,0,
567,11835,Dominican Republic,3,dig,3,Eve ,MB,3,1,4,50.00
568,11835,Dominican Republic,3,dig,5,Castillo ,L,3,4,7,-14.29
569,11835,Dominican Republic,3,dig,16,Peña Isabel ,OH,1,0,1,100.00
570,11835,Dominican Republic,3,dig,23,Gaila ,O,1,0,1,100.00
571,11835,Dominican Republic,3,dig,1,Valdez ,MB,0,0,0,
572,11835,Dominican Republic,3,dig,6,Dominguez ,S,0,0,0,
573,11835,Dominican Republic,3,dig,7,Marte ,S,0,0,0,
574,11835,Dominican Republic,3,dig,11,Rodriguez ,MB,0,0,0,
575,11835,Dominican Republic,3,dig,14,Rivera (C),OH,0,2,2,-100.00
576,11835,Dominican Republic,3,dig,17,Mambru ,O,0,0,0,
577,11835,Dominican Republic,3,dig,18,De La Cruz ,OH,0,0,0,
578,11835,Dominican Republic,3,dig,20,B. Martinez ,OH,0,0,0,
579,11835,Dominican Republic,3,dig,21,J. Martinez ,MB,0,0,0,
580,11835,Dominican Republic,3,dig,25,L. Martinez ,L,0,0,0,
582,11835,USA,1,dig,4,Wong-Orantes ,L,3,2,5,20.00
583,11835,USA,1,dig,12,Thompson ,O,1,1,2,0.00
584,11835,USA,1,dig,1,Hancock ,S,0,0,0,
585,11835,USA,1,dig,3,Plummer ,OH,0,2,2,-100.00
586,11835,USA,1,dig,6,Dixon ,MB,0,1,1,-100.00
587,11835,USA,1,dig,7,Carlini ,S,0,1,1,-100.00
588,11835,USA,1,dig,8,Tapp ,MB,0,0,0,
589,11835,USA,1,dig,10,Larson (C),OH,0,2,2,-100.00
590,11835,USA,1,dig,11,Drews ,O,0,0,0,
591,11835,USA,1,dig,13,Parsons ,OH,0,0,0,
592,11835,USA,1,dig,15,Hill ,OH,0,0,0,
593,11835,USA,1,dig,16,Akinradewo ,MB,0,0,0,
594,11835,USA,1,dig,17,Courtney ,OH,0,0,0,
595,11835,USA,1,dig,22,Washington ,MB,0,0,0,
597,11835,USA,2,dig,4,Wong-Orantes ,L,5,1,7,57.14
598,11835,USA,2,dig,12,Thompson ,O,3,1,4,50.00
599,11835,USA,2,dig,3,Plummer ,OH,2,0,2,100.00
600,11835,USA,2,dig,7,Carlini ,S,1,1,2,0.00
601,11835,USA,2,dig,10,Larson (C),OH,1,0,1,100.00
602,11835,USA,2,dig,1,Hancock ,S,0,0,0,
603,11835,USA,2,dig,6,Dixon ,MB,0,0,0,
604,11835,USA,2,dig,8,Tapp ,MB,0,0,0,
605,11835,USA,2,dig,11,Drews ,O,0,0,0,
606,11835,USA,2,dig,13,Parsons ,OH,0,0,0,
607,11835,USA,2,dig,15,Hill ,OH,0,0,0,
608,11835,USA,2,dig,16,Akinradewo ,MB,0,0,0,
609,11835,USA,2,dig,17,Courtney ,OH,0,0,0,
610,11835,USA,2,dig,22,Washington ,MB,0,0,0,
612,11835,USA,3,dig,3,Plummer ,OH,2,1,3,33.33
613,11835,USA,3,dig,4,Wong-Orantes ,L,2,2,4,0.00
614,11835,USA,3,dig,12,Thompson ,O,2,0,2,100.00
615,11835,USA,3,dig,7,Carlini ,S,1,0,1,100.00
616,11835,USA,3,dig,10,Larson (C),OH,1,0,1,100.00
617,11835,USA,3,dig,1,Hancock ,S,0,0,0,
618,11835,USA,3,dig,6,Dixon ,MB,0,0,0,
619,11835,USA,3,dig,8,Tapp ,MB,0,1,1,-100.00
620,11835,USA,3,dig,11,Drews ,O,0,0,0,
621,11835,USA,3,dig,13,Parsons ,OH,0,0,0,
622,11835,USA,3,dig,15,Hill ,OH,0,0,0,
623,11835,USA,3,dig,16,Akinradewo ,MB,0,0,0,
624,11835,USA,3,dig,17,Courtney ,OH,0,0,0,
625,11835,USA,3,dig,22,Washington ,MB,0,0,0,
627,11836,Italy,1,dig,12,Guerra ,OH,3,0,3,100.00
628,11836,Italy,1,dig,31,Fersino ,L,3,0,3,100.00
629,11836,Italy,1,dig,19,Mingardi ,OH,2,2,4,0.00
630,11836,Italy,1,dig,24,Mazzaro ,MB,2,0,2,100.00
631,11836,Italy,1,dig,2,Bosio (C),S,1,0,1,100.00
632,11836,Italy,1,dig,15,Nwakalor S. ,O,1,0,1,100.00
633,11836,Italy,1,dig,29,D'Odorico ,OH,1,1,2,0.00
634,11836,Italy,1,dig,4,Bonifacio ,MB,0,0,0,
635,11836,Italy,1,dig,21,Lubian ,MB,0,0,0,
636,11836,Italy,1,dig,23,De Bortoli ,L,0,0,0,
637,11836,Italy,1,dig,26,Battistoni ,S,0,0,0,
638,11836,Italy,1,dig,27,Furlan ,MB,0,0,0,
639,11836,Italy,1,dig,28,Melli ,OH,0,0,0,
640,11836,Italy,1,dig,32,Omoruyi ,OH,0,0,0,
642,11836,Italy,2,dig,31,Fersino ,L,7,0,7,100.00
643,11836,Italy,2,dig,19,Mingardi ,OH,5,2,7,42.86
644,11836,Italy,2,dig,29,D'Odorico ,OH,3,0,3,100.00
645,11836,Italy,2,dig,2,Bosio (C),S,1,1,2,0.00
646,11836,Italy,2,dig,24,Mazzaro ,MB,1,0,1,100.00
647,11836,Italy,2,dig,4,Bonifacio ,MB,0,0,0,
648,11836,Italy,2,dig,12,Guerra ,OH,0,0,0,
649,11836,Italy,2,dig,15,Nwakalor S. ,O,0,0,0,
650,11836,Italy,2,dig,21,Lubian ,MB,0,1,1,-100.00
651,11836,Italy,2,dig,23,De Bortoli ,L,0,0,0,
652,11836,Italy,2,dig,26,Battistoni ,S,0,0,0,
653,11836,Italy,2,dig,27,Furlan ,MB,0,0,0,
654,11836,Italy,2,dig,28,Melli ,OH,0,0,0,
655,11836,Italy,2,dig,32,Omoruyi ,OH,0,0,0,
657,11836,Italy,3,dig,31,Fersino ,L,6,1,7,71.43
658,11836,Italy,3,dig,2,Bosio (C),S,4,0,4,100.00
659,11836,Italy,3,dig,12,Guerra ,OH,2,1,3,33.33
660,11836,Italy,3,dig,29,D'Odorico ,OH,2,0,2,100.00
661,11836,Italy,3,dig,15,Nwakalor S. ,O,1,0,1,100.00
662,11836,Italy,3,dig,24,Mazzaro ,MB,1,0,1,100.00
663,11836,Italy,3,dig,4,Bonifacio ,MB,0,0,0,
664,11836,Italy,3,dig,19,Mingardi ,OH,0,0,0,
665,11836,Italy,3,dig,21,Lubian ,MB,0,0,0,
666,11836,Italy,3,dig,23,De Bortoli ,L,0,0,0,
667,11836,Italy,3,dig,26,Battistoni ,S,0,0,0,
668,11836,Italy,3,dig,27,Furlan ,MB,0,0,0,
669,11836,Italy,3,dig,28,Melli ,OH,0,0,0,
670,11836,Italy,3,dig,32,Omoruyi ,OH,0,0,0,
672,11836,Italy,4,dig,12,Guerra ,OH,4,1,5,60.00
673,11836,Italy,4,dig,19,Mingardi ,OH,4,0,4,100.00
674,11836,Italy,4,dig,29,D'Odorico ,OH,3,0,3,100.00
675,11836,Italy,4,dig,31,Fersino ,L,3,1,4,50.00
676,11836,Italy,4,dig,2,Bosio (C),S,0,0,0,
677,11836,Italy,4,dig,4,Bonifacio ,MB,0,0,0,
678,11836,Italy,4,dig,15,Nwakalor S. ,O,0,0,0,
679,11836,Italy,4,dig,21,Lubian ,MB,0,0,0,
680,11836,Italy,4,dig,23,De Bortoli ,L,0,0,0,
681,11836,Italy,4,dig,24,Mazzaro ,MB,0,0,0,
682,11836,Italy,4,dig,26,Battistoni ,S,0,0,0,
683,11836,Italy,4,dig,27,Furlan ,MB,0,0,0,
684,11836,Italy,4,dig,28,Melli ,OH,0,0,0,
685,11836,Italy,4,dig,32,Omoruyi ,OH,0,0,0,
687,11836,Italy,5,dig,31,Fersino ,L,5,2,7,42.86
688,11836,Italy,5,dig,2,Bosio (C),S,2,0,2,100.00
689,11836,Italy,5,dig,12,Guerra ,OH,2,1,3,33.33
690,11836,Italy,5,dig,15,Nwakalor S. ,O,2,0,2,100.00
691,11836,Italy,5,dig,19,Mingardi ,OH,1,0,1,100.00
692,11836,Italy,5,dig,29,D'Odorico ,OH,1,0,2,50.00
693,11836,Italy,5,dig,4,Bonifacio ,MB,0,0,0,
694,11836,Italy,5,dig,21,Lubian ,MB,0,0,0,
695,11836,Italy,5,dig,23,De Bortoli ,L,0,0,0,
696,11836,Italy,5,dig,24,Mazzaro ,MB,0,0,0,
697,11836,Italy,5,dig,26,Battistoni ,S,0,0,0,
698,11836,Italy,5,dig,27,Furlan ,MB,0,0,0,
699,11836,Italy,5,dig,28,Melli ,OH,0,0,0,
700,11836,Italy,5,dig,32,Omoruyi ,OH,0,0,0,
702,11836,Poland,1,dig,88,Górecka ,OH,5,2,7,42.86
703,11836,Poland,1,dig,1,Nowicka ,S,4,1,5,60.00
704,11836,Poland,1,dig,13,Jagła ,L,3,0,3,100.00
705,11836,Poland,1,dig,5,Korneluk (C),MB,1,0,1,100.00
706,11836,Poland,1,dig,9,Stysiak ,O,1,0,1,100.00
707,11836,Poland,1,dig,3,Alagierska ,MB,0,0,0,
708,11836,Poland,1,dig,8,Stenzel ,OH,0,0,0,
709,11836,Poland,1,dig,10,Efimienko ,MB,0,0,0,
710,11836,Poland,1,dig,11,Łukasik ,OH,0,0,0,
711,11836,Poland,1,dig,17,Smarzek ,O,0,1,1,-100.00
712,11836,Poland,1,dig,19,Lampkowska ,OH,0,0,0,
713,11836,Poland,1,dig,20,Czyrniańska ,OH,0,0,0,
714,11836,Poland,1,dig,27,Łazowska ,S,0,0,0,
715,11836,Poland,1,dig,30,Różański ,OH,0,0,0,
717,11836,Poland,2,dig,88,Górecka ,OH,3,0,5,60.00
718,11836,Poland,2,dig,1,Nowicka ,S,2,1,3,33.33
719,11836,Poland,2,dig,8,Stenzel ,OH,2,1,3,33.33
720,11836,Poland,2,dig,13,Jagła ,L,2,3,6,-16.67
721,11836,Poland,2,dig,17,Smarzek ,O,2,0,2,100.00
722,11836,Poland,2,dig,9,Stysiak ,O,1,0,1,100.00
723,11836,Poland,2,dig,3,Alagierska ,MB,0,0,0,
724,11836,Poland,2,dig,5,Korneluk (C),MB,0,0,0,
725,11836,Poland,2,dig,10,Efimienko ,MB,0,0,0,
726,11836,Poland,2,dig,11,Łukasik ,OH,0,0,0,
727,11836,Poland,2,dig,19,Lampkowska ,OH,0,0,0,
728,11836,Poland,2,dig,20,Czyrniańska ,OH,0,0,0,
729,11836,Poland,2,dig,27,Łazowska ,S,0,0,0,
730,11836,Poland,2,dig,30,Różański ,OH,0,0,0,
732,11836,Poland,3,dig,1,Nowicka ,S,4,0,4,100.00
733,11836,Poland,3,dig,13,Jagła ,L,3,0,3,100.00
734,11836,Poland,3,dig,8,Stenzel ,OH,2,1,3,33.33
735,11836,Poland,3,dig,88,Górecka ,OH,2,0,2,100.00
736,11836,Poland,3,dig,9,Stysiak ,O,1,1,2,0.00
737,11836,Poland,3,dig,10,Efimienko ,MB,1,0,1,100.00
738,11836,Poland,3,dig,3,Alagierska ,MB,0,0,0,
739,11836,Poland,3,dig,5,Korneluk (C),MB,0,0,0,
740,11836,Poland,3,dig,11,Łukasik ,OH,0,0,0,
741,11836,Poland,3,dig,17,Smarzek ,O,0,0,0,
742,11836,Poland,3,dig,19,Lampkowska ,OH,0,0,0,
743,11836,Poland,3,dig,20,Czyrniańska ,OH,0,0,0,
744,11836,Poland,3,dig,27,Łazowska ,S,0,0,0,
745,11836,Poland,3,dig,30,Różański ,OH,0,0,0,
747,11836,Poland,4,dig,8,Stenzel ,OH,3,0,3,100.00
748,11836,Poland,4,dig,17,Smarzek ,O,3,0,3,100.00
749,11836,Poland,4,dig,88,Górecka ,OH,2,1,4,25.00
750,11836,Poland,4,dig,1,Nowicka ,S,1,0,1,100.00
751,11836,Poland,4,dig,3,Alagierska ,MB,1,0,1,100.00
752,11836,Poland,4,dig,10,Efimienko ,MB,1,1,2,0.00
753,11836,Poland,4,dig,11,Łukasik ,OH,1,0,1,100.00
754,11836,Poland,4,dig,5,Korneluk (C),MB,0,0,0,
755,11836,Poland,4,dig,9,Stysiak ,O,0,0,0,
756,11836,Poland,4,dig,13,Jagła ,L,0,3,3,-100.00
757,11836,Poland,4,dig,19,Lampkowska ,OH,0,0,0,
758,11836,Poland,4,dig,20,Czyrniańska ,OH,0,0,0,
759,11836,Poland,4,dig,27,Łazowska ,S,0,0,0,
760,11836,Poland,4,dig,30,Różański ,OH,0,0,0,
762,11836,Poland,5,dig,9,Stysiak ,O,3,1,4,50.00
763,11836,Poland,5,dig,1,Nowicka ,S,2,0,2,100.00
764,11836,Poland,5,dig,88,Górecka ,OH,2,0,2,100.00
765,11836,Poland,5,dig,3,Alagierska ,MB,1,0,1,100.00
766,11836,Poland,5,dig,8,Stenzel ,OH,1,0,1,100.00
767,11836,Poland,5,dig,13,Jagła ,L,1,1,2,0.00
768,11836,Poland,5,dig,5,Korneluk (C),MB,0,0,0,
769,11836,Poland,5,dig,10,Efimienko ,MB,0,0,0,
770,11836,Poland,5,dig,11,Łukasik ,OH,0,0,0,
771,11836,Poland,5,dig,17,Smarzek ,O,0,0,1,0.00
772,11836,Poland,5,dig,19,Lampkowska ,OH,0,0,0,
773,11836,Poland,5,dig,20,Czyrniańska ,OH,0,0,0,
774,11836,Poland,5,dig,27,Łazowska ,S,0,0,0,
775,11836,Poland,5,dig,30,Różański ,OH,0,0,0,
777,11837,Brazil,1,dig,18,C. Brait ,L,3,2,5,20.00
778,11837,Brazil,1,dig,11,Tandara ,OH,2,1,3,33.33
779,11837,Brazil,1,dig,16,Fe Garay (C),OH,2,1,4,25.00
780,11837,Brazil,1,dig,10,Gabi ,OH,1,0,1,100.00
781,11837,Brazil,1,dig,20,Ana Beatriz ,MB,1,0,1,100.00
782,11837,Brazil,1,dig,2,Carol Gattaz ,MB,0,0,0,
783,11837,Brazil,1,dig,3,Dani Lins ,S,0,0,0,
784,11837,Brazil,1,dig,5,Adenizia ,MB,0,0,0,
785,11837,Brazil,1,dig,6,Nyeme ,L,0,0,0,
786,11837,Brazil,1,dig,8,Macris ,S,0,0,0,
787,11837,Brazil,1,dig,13,Sheilla ,O,0,0,0,
788,11837,Brazil,1,dig,15,Carol ,MB,0,1,1,-100.00
789,11837,Brazil,1,dig,17,Ana Cristina ,OH,0,0,0,
790,11837,Brazil,1,dig,24,Lorenne ,O,0,0,0,
792,11837,Brazil,2,dig,18,C. Brait ,L,4,0,4,100.00
793,11837,Brazil,2,dig,3,Dani Lins ,S,2,0,2,100.00
794,11837,Brazil,2,dig,11,Tandara ,OH,1,0,1,100.00
795,11837,Brazil,2,dig,16,Fe Garay (C),OH,1,0,1,100.00
796,11837,Brazil,2,dig,2,Carol Gattaz ,MB,0,0,0,
797,11837,Brazil,2,dig,5,Adenizia ,MB,0,0,0,
798,11837,Brazil,2,dig,6,Nyeme ,L,0,0,0,
799,11837,Brazil,2,dig,8,Macris ,S,0,1,1,-100.00
800,11837,Brazil,2,dig,10,Gabi ,OH,0,1,1,-100.00
801,11837,Brazil,2,dig,13,Sheilla ,O,0,0,0,
802,11837,Brazil,2,dig,15,Carol ,MB,0,0,0,
803,11837,Brazil,2,dig,17,Ana Cristina ,OH,0,0,0,
804,11837,Brazil,2,dig,20,Ana Beatriz ,MB,0,0,0,
805,11837,Brazil,2,dig,24,Lorenne ,O,0,1,1,-100.00
807,11837,Brazil,3,dig,18,C. Brait ,L,2,1,3,33.33
808,11837,Brazil,3,dig,16,Fe Garay (C),OH,1,1,2,0.00
809,11837,Brazil,3,dig,2,Carol Gattaz ,MB,0,0,0,
810,11837,Brazil,3,dig,3,Dani Lins ,S,0,0,0,
811,11837,Brazil,3,dig,5,Adenizia ,MB,0,0,0,
812,11837,Brazil,3,dig,6,Nyeme ,L,0,0,0,
813,11837,Brazil,3,dig,8,Macris ,S,0,0,0,
814,11837,Brazil,3,dig,10,Gabi ,OH,0,1,1,-100.00
815,11837,Brazil,3,dig,11,Tandara ,OH,0,1,1,-100.00
816,11837,Brazil,3,dig,13,Sheilla ,O,0,0,0,
817,11837,Brazil,3,dig,15,Carol ,MB,0,1,1,-100.00
818,11837,Brazil,3,dig,17,Ana Cristina ,OH,0,0,0,
819,11837,Brazil,3,dig,20,Ana Beatriz ,MB,0,0,0,
820,11837,Brazil,3,dig,24,Lorenne ,O,0,0,0,
822,11837,Brazil,4,dig,10,Gabi ,OH,2,1,3,33.33
823,11837,Brazil,4,dig,18,C. Brait ,L,2,0,2,100.00
824,11837,Brazil,4,dig,3,Dani Lins ,S,1,0,1,100.00
825,11837,Brazil,4,dig,8,Macris ,S,1,0,1,100.00
826,11837,Brazil,4,dig,16,Fe Garay (C),OH,1,0,1,100.00
827,11837,Brazil,4,dig,2,Carol Gattaz ,MB,0,0,0,
828,11837,Brazil,4,dig,5,Adenizia ,MB,0,0,0,
829,11837,Brazil,4,dig,6,Nyeme ,L,0,0,0,
830,11837,Brazil,4,dig,11,Tandara ,OH,0,1,1,-100.00
831,11837,Brazil,4,dig,13,Sheilla ,O,0,0,0,
832,11837,Brazil,4,dig,15,Carol ,MB,0,0,0,
833,11837,Brazil,4,dig,17,Ana Cristina ,OH,0,0,0,
834,11837,Brazil,4,dig,20,Ana Beatriz ,MB,0,0,0,
835,11837,Brazil,4,dig,24,Lorenne ,O,0,0,0,
837,11837,Canada,1,dig,13,Brie ,S,3,2,6,16.67
838,11837,Canada,1,dig,3,Van Ryk ,O,2,3,5,-20.00
839,11837,Canada,1,dig,1,Bujan ,L,1,1,2,0.00
840,11837,Canada,1,dig,11,Mitrovic ,OH,1,0,1,100.00
841,11837,Canada,1,dig,12,Cross (C),MB,1,0,1,100.00
842,11837,Canada,1,dig,5,Smith ,S,0,0,0,
843,11837,Canada,1,dig,6,White ,MB,0,0,0,
844,11837,Canada,1,dig,7,Van Buskirk ,MB,0,0,0,
845,11837,Canada,1,dig,9,Gray ,OH,0,0,0,
846,11837,Canada,1,dig,14,Johnson ,OH,0,2,2,-100.00
847,11837,Canada,1,dig,15,Joseph ,O,0,0,0,
848,11837,Canada,1,dig,16,Livingston ,OH,0,0,0,
849,11837,Canada,1,dig,19,Maglio ,MB,0,1,1,-100.00
850,11837,Canada,1,dig,23,Austin ,OH,0,0,0,
852,11837,Canada,2,dig,15,Joseph ,O,3,0,3,100.00
853,11837,Canada,2,dig,13,Brie ,S,1,1,2,0.00
854,11837,Canada,2,dig,16,Livingston ,OH,1,0,1,100.00
855,11837,Canada,2,dig,1,Bujan ,L,0,1,1,-100.00
856,11837,Canada,2,dig,3,Van Ryk ,O,0,2,2,-100.00
857,11837,Canada,2,dig,5,Smith ,S,0,0,0,
